# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_deletion+splice_region_variant	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_frameshift_variant+splice_acceptor_variant+splice_region_variant+intron_variant	variants_effect_frameshift_variant+splice_region_variant	variants_effect_frameshift_variant+start_lost	variants_effect_frameshift_variant+stop_gained	variants_effect_frameshift_variant+stop_lost	variants_effect_inframe_deletion	variants_effect_inframe_deletion+splice_region_variant	variants_effect_inframe_insertion	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_missense_variant+splice_region_variant	variants_effect_non_coding_exon_variant	variants_effect_sequence_feature	variants_effect_splice_acceptor_variant+intron_variant	variants_effect_splice_acceptor_variant+splice_region_variant+intron_variant	variants_effect_splice_acceptor_variant+splice_region_variant+intron_variant+non_coding_exon_variant	variants_effect_splice_donor_variant+intron_variant	variants_effect_splice_region_variant	variants_effect_splice_region_variant+intron_variant	variants_effect_splice_region_variant+non_coding_exon_variant	variants_effect_splice_region_variant+stop_retained_variant	variants_effect_splice_region_variant+synonymous_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_gained+splice_region_variant	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant	bases_affected_DOWNSTREAM	total_score_DOWNSTREAM	length_DOWNSTREAM	bases_affected_EXON	total_score_EXON	length_EXON	bases_affected_INTRON	total_score_INTRON	length_INTRON	bases_affected_NONE	total_score_NONE	length_NONE	bases_affected_SPLICE_SITE_ACCEPTOR	total_score_SPLICE_SITE_ACCEPTOR	length_SPLICE_SITE_ACCEPTOR	bases_affected_SPLICE_SITE_DONOR	total_score_SPLICE_SITE_DONOR	length_SPLICE_SITE_DONOR	bases_affected_SPLICE_SITE_REGION	total_score_SPLICE_SITE_REGION	length_SPLICE_SITE_REGION	bases_affected_TRANSCRIPT	total_score_TRANSCRIPT	length_TRANSCRIPT	bases_affected_UPSTREAM	total_score_UPSTREAM	length_UPSTREAM	bases_affected_UTR_3_PRIME	total_score_UTR_3_PRIME	length_UTR_3_PRIME	bases_affected_UTR_5_PRIME	total_score_UTR_5_PRIME	length_UTR_5_PRIME
ADORA2A	ENSG00000128271	ENST00000436735	protein_coding	0	1	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	5000	3	0	467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADORA2A	ENSG00000128271	ENST00000439591	protein_coding	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	4	0	504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADORA2A	ENSG00000128271	ENST00000444262	protein_coding	0	9	8	5	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	4	0	5000	17	0	763	1	0	6846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADORA2A	ENSG00000128271	ENST00000464977	protein_coding	0	0	1	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5000	1	0	293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADORA2A	ENSG00000128271	ENST00000467385	processed_transcript	0	0	0	6	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5000	0	0	0	0	0	0
ADORA2A	ENSG00000128271	ENST00000472248	protein_coding	0	1	1	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	5000	2	0	362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADORA2A	ENSG00000128271	ENST00000486108	protein_coding	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	4	0	599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADORA2A	ENSG00000128271	ENST00000486351	processed_transcript	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADORA2A	ENSG00000128271	ENST00000496258	protein_coding	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	4	0	524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADORA2A	ENSG00000128271	ENST00000496497	processed_transcript	0	0	0	22	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	5	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	5000	9	0	591	5	0	12856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADORA2A-AS1	ENSG00000178803	ENST00000326341	antisense	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	22	0	9557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5000	0	0	0	0	0	0
ADORA2A-AS1	ENSG00000178803	ENST00000412790	antisense	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5000	0	0	0	0	0	0
ADORA2A-AS1	ENSG00000178803	ENST00000427813	antisense	0	0	0	27	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4	0	5000	0	0	0	18	0	2424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5000	0	0	0	0	0	0
ADORA2A-AS1	ENSG00000178803	ENST00000543438	antisense	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	22	0	9557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5000	0	0	0	0	0	0
ADRBK2	ENSG00000100077	ENST00000324198	protein_coding	0	66	3	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	2	1	0	52	0	0	0	0	0	3	0	0	0	0	0	0	0	0	11	0	0	0	0	14	0	7006	30	0	891	52	0	4078	0	0	0	0	0	0	3	0	6	0	0	0	0	0	0	0	0	0	0	0	0
ADRBK2	ENSG00000100077	ENST00000455558	nonsense_mediated_decay	0	0	0	18	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	13	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5000	1	0	52	13	0	5603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	52	0	0	0
ADSL	ENSG00000239900	ENST00000216194	protein_coding	0	30	10	18	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	14	8	0	0	26	0	0	0	0	0	4	0	0	0	0	0	0	0	0	2	0	0	0	0	10	0	90	14	0	1379	26	0	1412	0	0	0	0	0	0	4	0	6	0	0	0	0	0	0	0	0	0	4	0	56
ADSL	ENSG00000239900	ENST00000342312	protein_coding	0	25	10	19	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	15	8	0	0	22	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	1	0	0	0	10	0	90	15	0	2070	22	0	1249	0	0	0	0	0	0	3	0	6	0	0	0	1	0	5000	0	0	0	3	0	27
ADSL	ENSG00000239900	ENST00000423176	retained_intron	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	2	0	1174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	5000	0	0	0	0	0	0
ADSL	ENSG00000239900	ENST00000454266	protein_coding	0	5	8	19	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	15	8	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	1	0	0	0	10	0	90	15	0	1379	0	0	0	0	0	0	0	0	0	3	0	6	0	0	0	1	0	5000	0	0	0	3	0	31
ADSL	ENSG00000239900	ENST00000466863	retained_intron	0	0	0	12	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	5000	8	0	492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADSL	ENSG00000239900	ENST00000477111	retained_intron	0	1	0	27	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	5	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	12	0	5000	4	0	439	5	0	8828	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	6	0	5000	0	0	0	0	0	0
ADSL	ENSG00000239900	ENST00000480775	processed_transcript	0	1	0	21	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	3	0	0	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	9	0	5000	6	0	103	3	0	595	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	3	0	5000	0	0	0	0	0	0
ADSL	ENSG00000239900	ENST00000498234	protein_coding	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	2	0	1379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	5000	0	0	0	0	0	0
AIFM3	ENSG00000183773	ENST00000333607	protein_coding	2	31	16	48	2	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	31	16	0	0	14	1	0	0	1	0	2	0	0	0	0	0	0	0	0	15	0	15	0	5000	31	0	330	31	0	867	14	0	97	1	0	2	1	0	2	2	0	6	0	0	0	0	0	0	2	0	290	0	0	0
AIFM3	ENSG00000183773	ENST00000335375	protein_coding	3	13	18	49	2	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	32	18	0	0	0	1	0	0	1	0	2	0	0	0	0	1	0	0	0	11	0	15	0	5000	30	0	329	32	0	867	0	0	0	1	0	2	1	0	2	2	0	6	0	0	0	0	0	0	2	0	289	0	0	0
AIFM3	ENSG00000183773	ENST00000399163	protein_coding	2	17	16	48	2	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	31	16	0	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	15	0	15	0	5000	31	0	367	31	0	867	0	0	0	1	0	2	1	0	2	2	0	6	0	0	0	0	0	0	2	0	327	0	0	0
AIFM3	ENSG00000183773	ENST00000399167	protein_coding	2	17	16	48	2	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	31	16	0	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	15	0	15	0	5000	31	0	369	31	0	224	0	0	0	1	0	2	1	0	2	2	0	6	0	0	0	0	0	0	2	0	329	0	0	0
AIFM3	ENSG00000183773	ENST00000405089	protein_coding	2	30	17	48	2	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	31	17	0	0	14	1	0	0	1	0	1	0	0	0	0	0	0	0	0	15	0	15	0	5000	32	0	369	31	0	867	14	0	97	1	0	2	1	0	2	1	0	6	0	0	0	0	0	0	2	0	329	0	0	0
AIFM3	ENSG00000183773	ENST00000417515	nonsense_mediated_decay	0	1	0	67	8	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	9	0	0	13	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	37	0	5000	13	0	111	9	0	82	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0	8	0	111	0	0	0
AIFM3	ENSG00000183773	ENST00000426113	nonsense_mediated_decay	0	0	0	53	1	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	8	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	5000	4	0	110	8	0	195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	66	0	0	0
AIFM3	ENSG00000183773	ENST00000434714	protein_coding	0	9	6	53	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	12	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	8	0	41	0	5000	14	0	113	12	0	436	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0
AIFM3	ENSG00000183773	ENST00000440238	protein_coding	2	31	16	48	2	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	31	16	0	0	14	1	0	0	1	0	2	0	0	0	0	0	0	0	0	15	0	15	0	5000	31	0	330	31	0	224	14	0	97	1	0	2	1	0	2	2	0	6	0	0	0	0	0	0	2	0	290	0	0	0
AIFM3	ENSG00000183773	ENST00000441376	protein_coding	0	5	1	46	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	40	0	5000	5	0	110	6	0	195	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0
AIFM3	ENSG00000183773	ENST00000465606	processed_transcript	2	1	0	78	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	24	0	0	23	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	16	15	0	5000	23	0	357	24	0	867	0	0	0	1	0	2	1	0	2	1	0	6	0	0	0	16	0	5000	0	0	0	0	0	0
AIFM3	ENSG00000183773	ENST00000467926	retained_intron	0	1	0	51	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	45	0	5000	6	0	339	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0
AIFM3	ENSG00000183773	ENST00000468124	processed_transcript	0	1	0	53	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	8	0	0	9	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	36	0	5000	9	0	46	8	0	79	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0
AIFM3	ENSG00000183773	ENST00000472575	retained_intron	0	1	0	51	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	45	0	5000	6	0	313	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0
AIFM3	ENSG00000183773	ENST00000479523	retained_intron	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AIFM3	ENSG00000183773	ENST00000483107	processed_transcript	2	1	0	78	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	22	0	0	18	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	23	15	0	5000	18	0	365	22	0	867	0	0	0	1	0	2	1	0	2	1	0	6	0	0	0	23	0	5000	0	0	0	0	0	0
AIFM3	ENSG00000183773	ENST00000484206	retained_intron	0	1	0	51	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	45	0	5000	6	0	372	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0
AIFM3	ENSG00000183773	ENST00000486003	retained_intron	0	1	0	80	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	4	0	0	22	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	39	15	0	5000	22	0	1729	4	0	257	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	39	0	5000	0	0	0	0	0	0
AIFM3	ENSG00000183773	ENST00000495869	retained_intron	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AIFM3	ENSG00000183773	ENST00000496097	processed_transcript	0	2	0	52	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	8	0	0	5	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	39	0	5000	5	0	110	8	0	79	0	0	0	0	0	0	0	0	0	2	0	16	0	0	0	0	0	0	0	0	0	0	0	0
AL021707.1	ENSG00000203583	ENST00000366392	pseudogene	0	0	0	21	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	11	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	5000	0	0	0	0	0	0
AL021707.2	ENSG00000257034	ENST00000544928	pseudogene	0	0	0	15	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	4	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	5000	0	0	0	0	0	0
AL021977.1	ENSG00000256873	ENST00000541788	pseudogene	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	5000	0	0	0	0	0	0
AL022314.1	ENSG00000252142	ENST00000516333	miRNA	0	0	0	29	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	9	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	5000	0	0	0	0	0	0
AL022328.1	ENSG00000268427	ENST00000595015	protein_coding	0	2	1	47	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	44	0	5000	1	0	135	3	0	80	0	0	0	0	0	0	0	0	0	2	0	33	0	0	0	0	0	0	0	0	0	0	0	0
AL022476.2	ENSG00000230319	ENST00000443063	antisense	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1680	11	0	10753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL049758.2	ENSG00000226989	ENST00000423154	processed_pseudogene	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	5000	0	0	0	0	0	0
ALG12	ENSG00000182858	ENST00000330817	protein_coding	1	47	13	68	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	11	2	0	26	0	0	0	1	0	0	0	0	0	0	0	0	0	0	21	47	0	0	0	34	0	240	19	0	86	26	0	63	0	0	0	1	0	2	0	0	0	0	0	0	47	0	5000	2	0	3609	0	0	0
ALG12	ENSG00000182858	ENST00000486602	protein_coding	0	8	4	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	28	0	0	0	12	0	198	7	0	3214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	5000	0	0	0	0	0	0
ALG12	ENSG00000182858	ENST00000492791	nonsense_mediated_decay	1	2	0	56	3	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	15	0	0	17	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	17	4	0	5000	17	0	195	15	0	546	0	0	0	0	0	0	1	0	2	2	0	104	0	0	0	17	0	5000	3	0	57	0	0	0
ANKRD54	ENSG00000100124	ENST00000215941	protein_coding	0	28	7	7	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	7	0	0	22	0	0	0	0	0	1	0	0	1	0	0	0	0	0	4	1	0	0	0	11	0	48	3	0	3676	22	0	3733	0	0	0	0	0	0	2	0	108	0	0	0	1	0	5000	1	0	1088	2	0	193
ANKRD54	ENSG00000100124	ENST00000406423	protein_coding	1	6	6	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	6	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	4	2	0	0	0	10	0	94	3	0	3382	0	0	0	0	0	0	0	0	0	2	0	108	1	0	48	2	0	5000	1	0	118	0	0	0
ANKRD54	ENSG00000100124	ENST00000407117	nonsense_mediated_decay	0	2	0	18	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	11	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	1	0	5000	11	0	48	3	0	3676	0	0	0	0	0	0	0	0	0	2	0	108	0	0	0	2	0	5000	0	0	0	1	0	48
ANKRD54	ENSG00000100124	ENST00000411961	protein_coding	0	6	6	7	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	4	6	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	4	0	1	0	5000	10	0	99	4	0	5312	0	0	0	0	0	0	0	0	0	2	0	108	0	0	0	0	0	0	0	0	0	2	0	83
ANKRD54	ENSG00000100124	ENST00000413497	nonsense_mediated_decay	0	0	0	24	5	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	2	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0	5000	10	0	366	2	0	3676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5000	5	0	214	0	0	0
ANKRD54	ENSG00000100124	ENST00000424350	protein_coding	0	4	4	11	0	0	1	0	0	0	6	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	6	0	5000	8	0	94	2	0	3382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5000	0	0	0	1	0	48
ANKRD54	ENSG00000100124	ENST00000434930	protein_coding	0	4	4	11	0	0	2	0	0	0	7	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	7	0	5000	8	0	48	2	0	3676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	85
ANKRD54	ENSG00000100124	ENST00000458278	protein_coding	0	5	7	7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	7	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	3	2	1	0	5000	10	0	48	4	0	3676	0	0	0	0	0	0	0	0	0	2	0	108	0	0	0	2	0	5000	0	0	0	0	0	0
ANKRD54	ENSG00000100124	ENST00000464849	processed_transcript	0	0	0	19	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0	5000	10	0	48	2	0	1593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5000	0	0	0	0	0	0
ANKRD54	ENSG00000100124	ENST00000498417	processed_transcript	0	2	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	9	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	3	0	0	0	9	0	72	1	0	213	0	0	0	0	0	0	0	0	0	2	0	108	0	0	0	3	0	5000	0	0	0	0	0	0
ANKRD54	ENSG00000100124	ENST00000609454	protein_coding	1	2	3	19	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	3	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	6	0	0	0	3	0	72	12	0	8702	0	0	0	0	0	0	0	0	0	2	0	108	1	0	48	6	0	5000	1	0	83	0	0	0
ANKRD54	ENSG00000100124	ENST00000609706	processed_transcript	0	0	0	8	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	5000	0	0	0	0	0	0
AP000345.2	ENSG00000224277	ENST00000454863	antisense	0	0	0	13	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AP000345.2	ENSG00000224277	ENST00000458318	antisense	0	1	0	12	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0	5000	1	0	43	5	0	4822	0	0	0	0	0	0	0	0	0	1	0	43	0	0	0	0	0	0	0	0	0	0	0	0
AP000347.2	ENSG00000272578	ENST00000417194	processed_transcript	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	32	0	2954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	5000	0	0	0	0	0	0
AP000347.2	ENSG00000272578	ENST00000432595	processed_transcript	0	0	0	22	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
